company,title,salary,joburl
Adaptive Biotechnologies,"Senior Director, Data Science",$227K - $341K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_cbe04219&cb=1672430738559&jobListingId=1008076764464&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-1c5ba1fb7bbc4d4b-
Apple,Full Stack Engineer - AI/ML Search/Recommendations/Personalization,,https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_d72777ea&cb=1672430738559&jobListingId=1008170684067&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-90cb1794851d060f-
Hive,Machine Learning Manager,$200K - $250K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_305ea121&cb=1672430738560&jobListingId=1008250787627&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-d1233bec21cf6f95-
Facebook App,Software Engineer (Leadership) - Machine Learning,$126K - $174K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_a7cfbc66&cb=1672430738560&jobListingId=1008347216363&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-d26f5ccc8c4c9832-
Truveta,Machine Learning Engineer,$96K - $134K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_162c40b2&cb=1672430738560&jobListingId=1008289545843&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-5b45640acb944f61-
Costco Wholesale,Solution Architect - Data Analytics,$124K - $173K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_8250f726&cb=1672430738560&jobListingId=1008107000346&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-c7853252252d788e-
Swedish Health Services,Senior Business Data Analyst,,https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_781ef500&cb=1672430738560&jobListingId=1008241917398&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-1d6934743ee7077b-
Axon,Sr. Principal Applied Research Scientist (AI and Machine Learning) - US Remote,$132K - $194K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_639d3307&cb=1672430738560&jobListingId=1008364141650&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-54631d8b6e129f7d-
Providence,"Senior Business Data Analyst, Revenue Cycle",,https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=1136043&s=58&guid=0000018564a3db39954887e2f57e584c&src=GD_JOB_AD&t=SR&vt=w&cs=1_8b7d60ad&cb=1672430738560&jobListingId=1008231331119&jrtk=3-0-1glia7mrei9ha801-1glia7mrvhapg800-d024b3651c3d9cad-
Facebook App,Software Engineer (Leadership) - Machine Learning,$126K - $174K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_880c1977&cb=1672430742628&jobListingId=1008347216363&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-d26f5ccc8c4c9832-
Costco Wholesale,Solution Architect - Data Analytics,$124K - $173K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_e1bbc494&cb=1672430742628&jobListingId=1008107000346&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-c7853252252d788e-
Swedish Health Services,Senior Business Data Analyst,,https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_d8fa7ae8&cb=1672430742628&jobListingId=1008241917398&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-1d6934743ee7077b-
Skill Quotient,ML Engineer (Python test),$91K - $139K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ba0f1e19&cb=1672430742629&jobListingId=1008293159349&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-86e833704efb98fe-
PRICE WATERHOUSE COOPERS,Data and Analytics Manager,$86K - $126K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_9a7587c2&cb=1672430742629&jobListingId=1008268027113&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-0e590bf61e806815-
Circle,"Director, Data Science",$128K - $188K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b42819c2&cb=1672430742629&jobListingId=1008313655561&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-bcf30fbb583ebd3c-
FATHOM,"Software Engineer, Machine Learning",$108K - $156K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6ab805ea&cb=1672430742629&jobListingId=1007038210012&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-3b0e0eacf47f35b0-
Experfy Inc,Data Scientist,$95K - $149K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b9b34f11&cb=1672430742630&jobListingId=1007813956933&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-45512930ebf50eab-
Highspot,Sr. Director of Engineering - Machine Learning,$120K - $174K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_39a04d5f&cb=1672430742630&jobListingId=1008344022917&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-e7bca619880d2588-
Labcorp,Principal Statistical Programmer FSP (Remote),$110K - $154K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_ac018288&cb=1672430742630&jobListingId=1008346665907&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-98723066255996b9-
Omeros Corporation,Statistical Programmer/Sr. Statistical Programmer,$95K - $137K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_1a374fab&cb=1672430742631&jobListingId=1007263081906&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-27b5caea678696f2-
System1,Senior Data Analyst,$91K - $132K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_1702449a&cb=1672430742631&jobListingId=1008233750209&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-34ab35260568e39a-
Credera,Architect - Data Engineering,,https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_493f2ed6&cb=1672430742631&jobListingId=1007546137523&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-0d3184fd90bd0b32-
Credera,Machine Learning Architect - Data Science,$115K - $160K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_de6987eb&cb=1672430742631&jobListingId=1007524093184&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-d150eaf08a66904b-
Apple,"AIML - Sr Engineering Program Manager, Siri Natural Language Understanding",,https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_80fe6146&cb=1672430742632&jobListingId=1008030763754&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-7cdf019668058285-
Wilbur-Ellis Company,Senior Data Engineer (CropSights) - (Remote),$72K - $108K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_2a71856b&cb=1672430742632&jobListingId=1008377448258&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-08f1a27d6a7d9ec4-
T-Mobile,"Sr. Planning and Analysis Manager, Forecasting",$154K - $208K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_c84133ef&cb=1672430742632&jobListingId=1008340698525&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-7e0ef110408aeaf4-
WarnerMedia,Senior Manager of Data & AI Product Management/Sr. Staff Product Manager,$121K - $168K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_5c9086f8&cb=1672430742632&jobListingId=1008354899438&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-3fdbb8d73ed947cc-
AppFolio,Senior Machine Learning Software Engineer,$124K - $178K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_75c13494&cb=1672430742633&jobListingId=1007584153564&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-04a6fba20a49c2bc-
TripActions,Senior Data Analyst - Loyalty & Growth,$101K - $139K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_10a7bfd3&cb=1672430742633&jobListingId=1008104802423&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-699251439293de51-
Walmart,Senior Data Scientist,$144K - $200K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_a3d0b87a&cb=1672430742633&jobListingId=1008252517287&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-447d3b7aa9146578-
Afterpay,"Senior Machine Learning Engineer (Modeling), Risk",$103K - $166K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_f7f93752&cb=1672430742633&jobListingId=1008364966836&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-17fa37f825b0ed83-
WarnerMedia,"Advanced Software Engineer, AI (Remote)",$100K - $186K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_3d8e6625&cb=1672430742634&jobListingId=1008236112397&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-2c025677531a2d6d-
Epirus,Principal Machine Learning Engineer,$128K - $188K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_76886133&cb=1672430742634&jobListingId=1008328784980&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-266a79b37c78e74f-
Snowflake,Senior Software Engineer - Visual Products,$128K - $179K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_2f43b047&cb=1672430742634&jobListingId=1008247778425&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-a02ac8f180a94098-
Chewy,"Associate Director, Data Science",$125K - $255K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_f088332b&cb=1672430742634&jobListingId=1008194603659&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-1ad0e05db4527b41-
Thermo Fisher Scientific,Senior Statistician - Epidemiology & Scientific Affairs,,https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_02c70412&cb=1672430742634&jobListingId=1008360523444&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-16336edb45249c71-
Expedia Group,"Director, Data Science - SEM",,https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_21922ebe&cb=1672430742634&jobListingId=1008093489148&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-90faae1d7f4a8835-
Recruiting From Scratch,Senior / Staff NLP Engineer (Speech to Text Startup),$190K - $230K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a81157b8&cb=1672430742634&jobListingId=1008081637309&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-9b6094adcfaa8c5b-
Discovery Communications,Senior Manager of Data & AI Product Management/Sr. Staff Product Manager,$110K - $153K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=1136043&s=58&guid=0000018564a3eb22a8363b37c12c8121&src=GD_JOB_AD&t=SR&vt=w&cs=1_3b37801d&cb=1672430742635&jobListingId=1008350343985&jrtk=3-0-1glia7qq8jii3801-1glia7qqsia1q800-d9479be60213e824-
Washington Permanente Medical Group - Kaiser Permanente,Senior Healthcare Data Analyst,$75K - $105K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=1110586&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_07ceabef&cb=1672430747111&jobListingId=1008015728088&cpc=883DC43018083D9A&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-cb908d124b46f564--6NYlbfkN0BEaTopcyMzvpAj3XldbiL4bGR0n1ajVvUSCNOcPrzf-X3-J0FDCG61ea3ERKQ_celGL7wUzn66wiqm4CgZ112vWasb8WUsrDQx7ED6-Wxeo3OT8wjkMmfH8bZQoUfwJOuM4PaN6xHMORkAsYkVwTkt4Tnna-mwFzxlmOdPBj7Zp8n4qVlJn98QAATIwbmRC7MWf5wuzTaA_pTicdVvOD83RqlXGE6Z53PbtUXKwwZ3Yj3fUsXimPqWxNbyVnh7T1JxEWAVtEoQYzuVUxOhBnYxHN77VXtFd2qDgWYboG_JUgM9HrUVQu3eN-Sfduyw7UDd8dK5e2R3FDub7cgh4gWuOOUiuv0MjYNBijAkkKKCFkPCcb2f9k3Jy8cVv-bhojjQkQ2uBW-gtcUmESwJlDBMFwWQz5EFQKe0qW6sGpbqa8VxXSAovoTgCM_N4qhlHYi0H1n0ecFg8O2xNvZo46Z8Lr7jD6w6qz6UP1ZxmB5353U_YJt8JsDHtZT9Jw-4OQnaYK0AAao6wp_mpZnpXInKku5oOmUG3gCsSDliQwiDYnGp46ZFkz2huuj3_OPc4K4HUk2sNNd4Xi_4Jz7aB6UR
UnitedHealth Group,Senior Principal Applied Scientist - Telecommute,$120K - $164K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=1110586&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_51d698a1&cb=1672430747111&jobListingId=1008373768832&cpc=C5F9C09AE97B3D2F&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-0bcaf2606d20b344--6NYlbfkN0C8O9VKdOj_1Zh75e9_CvYhSsWVxS1Pvi5WUWhsf4w7FODMsd4CLM8yMepkkit4FoRccjpc6bHe4Z3hJaVOT4HMnKCGpXzkCrRbbLFGaqhizLcMFV2uIUdPaI8LWUcghnDzHn7pCq-2o2iaiNMwaz7XLEwMoBsa8yrbaoGv5CzRhREq-EsOQ7CVFyuoGxm2e_XrfIxgPKJzk8L3_9dSE1oPETBpbJ-vM4qWIrGrV98IGVzqHqMak1O9PwcKtBnwM9fJ9XVyuDaoH2bXi7xgZvGXa8v4dOfMIr3rQrP-ev8nqrvjSl0kAym9EQuJCo0G_v6ZkbkFVJdIrL4mjYfHDekz8M0h2Sx1oitFIx9uMQ_Euh9R-zn65pWKAzT8P4zwv8PLL5Ajhk9FYQr7QOV7dGS5McUl8pkGnGKpKsyfnjUM6-oG52XN6tfPUN07SJ98bZ8e4WWLh6ZJKcdRlYpKXQUvJW6MSiNiJhxuYNlV3SSgLYzFwOkzaE0HADan0d_zRuY%3D
North Highland,Data Analyst,$68K - $95K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=1110586&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3b84cb2b&cb=1672430747111&jobListingId=1008332137648&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-02e6379ad1a4cba5--6NYlbfkN0DPcmXB2amxZraHSmo0hoPmuCS-O4LhIRacQ6rOWPkkcbX_TTieFwWJnT8qnFj-X-nWu0t9Mr_H4Yf5S3MGyGy3JR6lPu3_EJSRUyZcn57DLugBYcLdqX6hwAQMtOxUmytyBsdOzMAWfVvea2zBzdBhLLa2RUrysGSVSH0VmCR7NZ4pwwVlqkame0TjYj-hWeOMxHRKZ2zq4panMbrEOxyzSR9gFvFAhZ9KvktWpDXD50pom7abo_IjHSvIfhs_0FdoP7wY4OtvglZwaJfYcMvB6Z4aIuqNBqWXylvOHH_FsN37Ihg2piTmOy0qfs5GfC8zuMtKuRxHJ1QKEH20tWTGtaliHxCXe1WzDuyhU4HE8BeMbq-uTZSwKqhB-2Md_qa2Mjot2cH-EYrvf8UYW5cUzmvj_fSGNP9S2lbDuMj50rDOrRkkN6Y4xfFSPp54-2vVQ-NGb_1uiqrftnfeZwB4qCNquCHBQIum2R3GQSiX2IA-REj_9hTyIDqjAHl_bGhMrpItevyoe9iNxfjLYSRxLpcmnk4GvSxhEuNuiOts8p9NkIEE8jhLgM9tG7X1mMw%3D
Uber,Senior Machine Learning Engineer - Marketplace Pricing,$149K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=1110586&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_ac18d124&cb=1672430747111&jobListingId=1008340300243&cpc=A65DF3A704A48F9B&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-cbd3d550c1c72bd7--6NYlbfkN0AVIi8UxprrPGU7QPohOxOOpynq0pcPnEidcD-eE3H2Sjj4_Pku15tMmP7NP-uADjpvQmq0VtKcjWy2yyFuf6unssyqGTHYGXbfFDajdmXOwFCjqaNWH-rVX3WpDX0uxyHDyCq5Vd4mI_iTEKme3eAq1k3BC5vt_DZx-2sUQDXN-LqdmKSeLD2qlo4BwemEnGtGYqG7UNXqaE21R7cYCN8o2amU5COKMXVvQ_kHKOWqUwbfvPnM7DLCh6-vF_1xmTWyhfCTninw4rvSddYoG5RB1bgsR4PWYAeHznZWaEjgMIRKAhgkjTPxJIyn6H2DpLmmoiYQ_moVzLS2da3PDsuvNhjqcLsUaCbV8bX5MZqolDU6eF44ldlOGN7W81p5Oxm1wPmtWoxzHCzhrBb_3YjPVwGxBfcm7xdto6M1yU4Jqrfd_zKBtFlFaswLDs19CbyWmJp4eLyPlN1io5TCJWIrG6GLHyrcuwkSzwHgSTq3Ln2YuhgIORxcbcoIO4c0D5b2XVQZC6X40j64ISELezinz6Gxjdpuht3oP8P8bgnDRDTduoBc5mO5p390Q18oku_wW3GHkVuBvB4BRewHFWxswRWYvrdDKdZJfSEX-wKcmgvwhKuS2GUcEpSXWBNdZb94P5dqtVrZRs_mEwroLsuED-xtuHlVH7dV-DYlhctwwZD_jE77OX3PdfWTI0tjs5wurRbZP9sZ2yli8p_GUZc9frgRVMHywVNdQRkiV5a4BYpG4dHxIq4FSWuE9hfF2OP0gzYqz4tlUZDvoIcQegEsuODq9dMmdFfHpi1JAaN87YLjyGDL3cAUmhErR5GRGV6CtegNm0wzd4YxDoFaKX0yGlf1taBNWzL4IaKTdHlZ77I-WbLp2QpUA8RJc5U1Q-Pc7GowAijeJIV3TiGH92x65NmZDcKShp4GPojqwtZ4oJVMVVcvj_IMbyUGiEf9ysjpX_BcWguH-UTugl0Deu0n23FdLde7vb2cd-hjueJdsapx-0WTB-Ztf5gM0BI4yC3Y8ru5MzVHAlz08uyX0qq-iOrdBQ3PnNIBVVIuuDzdjVZn19oDDHPKbC0kqEeLNien9TNc25eeFBFS7POqQ_OxaMjNL2L15jmWTHxKD9Bi8A%3D%3D
TikTok,"Data Scientist, University Graduate (Global E-commerce Risk Control)- 2023 Start (MS)",$104K - $164K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_388cf3c9&cb=1672430747111&jobListingId=1008299620198&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-5fce98bd452d50be-
TikTok,"Data Scientist - Traffic Matrix, TikTok User Growth",$86K - $169K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_79416449&cb=1672430747111&jobListingId=1008141632900&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-013f3e3489a845cb-
Meta,AI Residency Program (University Grad),$94K - $133K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_2cad247a&cb=1672430747111&jobListingId=1008347215693&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-df6df85b7ba06073-
Microsoft,Data Scientist,$115K - $165K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_2d8d2152&cb=1672430747112&jobListingId=1008266687928&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-a38a4994b175a71a-
Allen Institute,Scientist I - Neurophysiology Data Analysis,$69K - $105K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d0aea0ab&cb=1672430747112&jobListingId=1008376506418&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-b329a88a920b8049-
TikTok,"Research Scientist - Computer Vision/Deep Learning, University Graduate (Intelligent Creations Lab) - 2023 Start (PhD)",$120K - $211K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_16363081&cb=1672430747112&jobListingId=1008115904316&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-b6e9dee921f6316f-
Microsoft,Senior Data Scientist,$112K - $218K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_a058e40f&cb=1672430747112&jobListingId=1008354661422&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-46bc067ad4a2d6b6-
Ars Quanta,Data Scientists,$101K - $166K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_2d16837e&cb=1672430747112&jobListingId=1007931727894&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-1bd75dfa708037d4-
Apple,"AIML - Sr Data Scientist, AIML Data",,https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e21943c&cb=1672430747113&jobListingId=1008375253376&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-c10523ea50373196-
Microsoft,Applied Scientist II,$94K - $183K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_4e630a5e&cb=1672430747113&jobListingId=1007734647097&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-69fea5ff56feba42-
RESULTICKS,Data Scientist - Bellevue,$96K - $136K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7e1b3f6b&cb=1672430747113&jobListingId=1008354625421&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-212833498b773cc9-
Lululemon,Senior Architect I - DAIM (Data Analytics Insights & Machine Learning),$132K - $174K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=1136043&s=58&guid=0000018564a3fc7d912cafa23c598c74&src=GD_JOB_AD&t=SR&vt=w&cs=1_06fa8f7e&cb=1672430747113&jobListingId=1008134968590&jrtk=3-0-1glia7v4sj4jt801-1glia7v5mgsqb800-5275dfc6fb87256e-
